Match ID,Team ID,Team Name,Match URL,Match History
314325,6387,BLEED,https://www.vlr.gg/314318/bleed-vs-detonation-focusme-champions-tour-2024-pacific-stage-1-w3,BLD ban Icebox; DFM ban Bind; BLD pick Lotus; DFM pick Split; BLD ban Sunset; DFM ban Breeze; Ascent remains
319785,731,TYLOO,https://www.vlr.gg/283403/tyloo-vs-lgd-gaming-china-evolution-series-act-3-heriability-oq-h-sf,No match history found
319785,731,TYLOO,https://www.vlr.gg/279103/tyloo-vs-funplus-phoenix-china-evolution-series-act-2-selection-elim-b,FPX ban Bind; TYL ban Sunset; FPX pick Lotus; TYL pick Split; FPX ban Breeze; TYL ban Ascent; Haven remains
319785,13790,Wolves Esports,https://www.vlr.gg/319777/wolves-esports-vs-trace-esports-champions-tour-2024-china-stage-1-w3,WOL ban Sunset; TE ban Icebox; WOL pick Ascent; TE pick Lotus; WOL ban Split; TE ban Breeze; Bind remains
319785,13790,Wolves Esports,https://www.vlr.gg/319773/all-gamers-vs-wolves-esports-champions-tour-2024-china-stage-1-w2,AG ban Ascent; WOL ban Sunset; AG pick Breeze; WOL pick Icebox; AG ban Lotus; WOL ban Bind; Split remains
319785,13790,Wolves Esports,https://www.vlr.gg/319770/funplus-phoenix-vs-wolves-esports-champions-tour-2024-china-stage-1-w1,WOL ban Sunset; FPX ban Split; WOL pick Ascent; FPX pick Lotus; WOL ban Breeze; FPX ban Bind; Icebox remains
319785,13790,Wolves Esports,https://www.vlr.gg/319766/wolves-esports-vs-titan-esports-club-champions-tour-2024-china-stage-1-w1,TEC ban Ascent; WOL ban Sunset; TEC pick Split; WOL pick Bind; TEC ban Icebox; WOL ban Breeze; Lotus remains
319785,13790,Wolves Esports,https://www.vlr.gg/298699/wolves-esports-vs-bilibili-gaming-champions-tour-2024-china-kickoff-decider-c,BLG ban Breeze; WOL ban Lotus; BLG pick Sunset; WOL pick Icebox; BLG ban Ascent; WOL ban Split; Bind remains
319785,13790,Wolves Esports,https://www.vlr.gg/298698/wolves-esports-vs-edward-gaming-champions-tour-2024-china-kickoff-winners-c,EDG ban Icebox; WOL ban Sunset; EDG pick Bind; WOL pick Ascent; EDG ban Lotus; WOL ban Split; Breeze remains
319785,13790,Wolves Esports,https://www.vlr.gg/298697/bilibili-gaming-vs-wolves-esports-champions-tour-2024-china-kickoff-opening-c,BLG ban Breeze; WOL ban Lotus; BLG pick Ascent; WOL pick Icebox; BLG ban Bind; WOL ban Sunset; Split remains
314326,918,Global Esports,https://www.vlr.gg/314324/global-esports-vs-paper-rex-champions-tour-2024-pacific-stage-1-w3,PRX ban Breeze; GE ban Bind; PRX pick Sunset; GE pick Icebox; PRX ban Ascent; GE ban Lotus; Split remains
314326,918,Global Esports,https://www.vlr.gg/314319/global-esports-vs-rex-regum-qeon-champions-tour-2024-pacific-stage-1-w3,RRQ ban Sunset; GE ban Bind; RRQ pick Lotus; GE pick Icebox; RRQ ban Split; GE ban Breeze; Ascent remains
314326,918,Global Esports,https://www.vlr.gg/314314/global-esports-vs-talon-esports-champions-tour-2024-pacific-stage-1-w2,TLN ban Split; GE ban Bind; TLN pick Icebox; GE pick Breeze; TLN ban Ascent; GE ban Sunset; Lotus remains
314326,918,Global Esports,https://www.vlr.gg/314306/global-esports-vs-drx-champions-tour-2024-pacific-stage-1-w1,GE ban Bind; DRX ban Icebox; GE pick Ascent; DRX pick Lotus; GE ban Sunset; DRX ban Split; Breeze remains
314326,918,Global Esports,https://www.vlr.gg/314301/global-esports-vs-zeta-division-champions-tour-2024-pacific-stage-1-w1,ZETA ban Breeze; GE ban Bind; ZETA pick Sunset; GE pick Icebox; ZETA ban Split; GE ban Lotus; Ascent remains
314326,918,Global Esports,https://www.vlr.gg/296739/zeta-division-vs-global-esports-champions-tour-2024-pacific-kickoff-decider-a,GE ban Icebox; ZETA ban Breeze; GE pick Bind; ZETA pick Lotus; GE ban Ascent; ZETA ban Split; Sunset remains
314326,918,Global Esports,https://www.vlr.gg/296738/bleed-vs-global-esports-champions-tour-2024-pacific-kickoff-elim-a,GE ban Lotus; BLD ban Ascent; GE pick Sunset; BLD pick Icebox; GE ban Breeze; BLD ban Bind; Split remains
314326,278,DetonatioN FocusMe,https://www.vlr.gg/314323/team-secret-vs-detonation-focusme-champions-tour-2024-pacific-stage-1-w3,DFM ban Icebox; TS ban Bind; DFM pick Lotus; TS pick Breeze; DFM ban Ascent; TS ban Split; Sunset remains
314326,278,DetonatioN FocusMe,https://www.vlr.gg/314318/bleed-vs-detonation-focusme-champions-tour-2024-pacific-stage-1-w3,BLD ban Icebox; DFM ban Bind; BLD pick Lotus; DFM pick Split; BLD ban Sunset; DFM ban Breeze; Ascent remains
314326,278,DetonatioN FocusMe,https://www.vlr.gg/314313/gen-g-vs-detonation-focusme-champions-tour-2024-pacific-stage-1-w2,DFM ban Bind; GEN ban Sunset; DFM pick Split; GEN pick Lotus; DFM ban Icebox; GEN ban Ascent; Breeze remains
314326,278,DetonatioN FocusMe,https://www.vlr.gg/314308/t1-vs-detonation-focusme-champions-tour-2024-pacific-stage-1-w1,DFM ban Bind; T1 ban Icebox; DFM pick Ascent; T1 pick Lotus; DFM ban Breeze; T1 ban Split; Sunset remains
314326,278,DetonatioN FocusMe,https://www.vlr.gg/296733/detonation-focusme-vs-team-secret-champions-tour-2024-pacific-kickoff-elim-b,DFM ban Icebox; TS ban Split; DFM pick Lotus; TS pick Breeze; DFM ban Sunset; TS ban Bind; Ascent remains
314326,278,DetonatioN FocusMe,https://www.vlr.gg/296736/drx-vs-detonation-focusme-champions-tour-2024-pacific-kickoff-opening-b,DFM ban Icebox; DRX ban Sunset; DFM pick Lotus; DRX pick Breeze; DFM ban Split; DRX ban Ascent; Bind remains
314326,278,DetonatioN FocusMe,https://www.vlr.gg/287762/detonation-focusme-vs-bleed-riot-games-one-2023-d2,DFM ban Bind; BLD ban Split; DFM ban Lotus; BLD ban Sunset; DFM ban Breeze; BLD ban Ascent; Haven remains
319786,11328,FunPlus Phoenix,https://www.vlr.gg/319778/nova-esports-vs-funplus-phoenix-champions-tour-2024-china-stage-1-w3,NOVA ban Breeze; FPX ban Split; NOVA pick Ascent; FPX pick Lotus; NOVA ban Icebox; FPX ban Bind; Sunset remains
319786,11328,FunPlus Phoenix,https://www.vlr.gg/319772/funplus-phoenix-vs-dragon-ranger-gaming-champions-tour-2024-china-stage-1-w2,FPX ban Split; DRG ban Lotus; FPX pick Breeze; DRG pick Icebox; FPX ban Bind; DRG ban Ascent; Sunset remains
319786,11328,FunPlus Phoenix,https://www.vlr.gg/319770/funplus-phoenix-vs-wolves-esports-champions-tour-2024-china-stage-1-w1,WOL ban Sunset; FPX ban Split; WOL pick Ascent; FPX pick Lotus; WOL ban Breeze; FPX ban Bind; Icebox remains
319786,11328,FunPlus Phoenix,https://www.vlr.gg/312800/funplus-phoenix-vs-loud-champions-tour-2024-masters-madrid-swiss-stage-r2,LOUD ban Lotus; FPX ban Split; LOUD pick Sunset; FPX pick Breeze; LOUD ban Bind; FPX ban Ascent; Icebox remains
319786,11328,FunPlus Phoenix,https://www.vlr.gg/312765/karmine-corp-vs-funplus-phoenix-champions-tour-2024-masters-madrid-swiss-stage-r1,FPX ban Split; KC ban Breeze; FPX pick Icebox; KC pick Lotus; FPX ban Bind; KC ban Ascent; Sunset remains
319786,11328,FunPlus Phoenix,https://www.vlr.gg/298835/funplus-phoenix-vs-edward-gaming-champions-tour-2024-china-kickoff-gf,FPX ban Bind; EDG ban Lotus; FPX pick Breeze; EDG pick Split; FPX pick Icebox; EDG pick Ascent; Sunset remains
319786,11328,FunPlus Phoenix,https://www.vlr.gg/298833/funplus-phoenix-vs-dragon-ranger-gaming-champions-tour-2024-china-kickoff-sf,DRG ban Lotus; FPX ban Bind; DRG pick Ascent; FPX pick Breeze; DRG ban Split; FPX ban Icebox; Sunset remains
319786,1120,EDward Gaming,https://www.vlr.gg/319782/edward-gaming-vs-titan-esports-club-champions-tour-2024-china-stage-1-w3,EDG ban Lotus; TEC ban Icebox; EDG pick Ascent; TEC pick Sunset; EDG ban Breeze; TEC ban Split; Bind remains
319786,1120,EDward Gaming,https://www.vlr.gg/319776/tyloo-vs-edward-gaming-champions-tour-2024-china-stage-1-w2,EDG ban Lotus; TYL ban Breeze; EDG pick Sunset; TYL pick Bind; EDG ban Ascent; TYL ban Icebox; Split remains
319786,1120,EDward Gaming,https://www.vlr.gg/319768/edward-gaming-vs-jd-gaming-champions-tour-2024-china-stage-1-w1,JDG ban Breeze; EDG ban Lotus; JDG pick Ascent; EDG pick Bind; JDG ban Sunset; EDG ban Icebox; Split remains
319786,1120,EDward Gaming,https://www.vlr.gg/312803/loud-vs-edward-gaming-champions-tour-2024-masters-madrid-swiss-stage-r3,EDG ban Ascent; LOUD ban Split; EDG pick Icebox; LOUD pick Sunset; EDG ban Lotus; LOUD ban Bind; Breeze remains
319786,1120,EDward Gaming,https://www.vlr.gg/312797/edward-gaming-vs-gen-g-champions-tour-2024-masters-madrid-swiss-stage-r2,GEN ban Bind; EDG ban Lotus; GEN pick Icebox; EDG pick Split; GEN ban Sunset; EDG ban Ascent; Breeze remains
319786,1120,EDward Gaming,https://www.vlr.gg/312767/edward-gaming-vs-paper-rex-champions-tour-2024-masters-madrid-swiss-stage-r1,PRX ban Breeze; EDG ban Lotus; PRX pick Sunset; EDG pick Bind; PRX ban Icebox; EDG ban Ascent; Split remains
319786,1120,EDward Gaming,https://www.vlr.gg/298835/funplus-phoenix-vs-edward-gaming-champions-tour-2024-china-kickoff-gf,FPX ban Bind; EDG ban Lotus; FPX pick Breeze; EDG pick Split; FPX pick Icebox; EDG pick Ascent; Sunset remains
314644,11058,G2 Esports,https://www.vlr.gg/314642/g2-esports-vs-leviat-n-champions-tour-2024-americas-stage-1-w3,LEV ban Split; G2 ban Sunset; LEV pick Breeze; G2 pick Icebox; LEV ban Ascent; G2 ban Bind; Lotus remains
314644,11058,G2 Esports,https://www.vlr.gg/314638/g2-esports-vs-furia-champions-tour-2024-americas-stage-1-w3,FUR ban Split; G2 ban Sunset; FUR pick Lotus; G2 pick Icebox; FUR ban Ascent; G2 ban Bind; Breeze remains
314644,11058,G2 Esports,https://www.vlr.gg/314628/g2-esports-vs-100-thieves-champions-tour-2024-americas-stage-1-w2,100T ban Lotus; G2 ban Sunset; 100T pick Bind; G2 pick Split; 100T ban Breeze; G2 ban Ascent; Icebox remains
314644,11058,G2 Esports,https://www.vlr.gg/314624/g2-esports-vs-evil-geniuses-champions-tour-2024-americas-stage-1-w1,G2 ban Sunset; EG ban Bind; G2 pick Lotus; EG pick Icebox; G2 ban Ascent; EG ban Split; Breeze remains
314644,11058,G2 Esports,https://www.vlr.gg/307574/sentinels-vs-g2-esports-champions-tour-2024-americas-kickoff-play-ins,SEN ban Icebox; G2 ban Lotus; SEN pick Sunset; G2 pick Breeze; SEN ban Ascent; G2 ban Bind; Split remains
314644,11058,G2 Esports,https://www.vlr.gg/307573/g2-esports-vs-mibr-champions-tour-2024-americas-kickoff-play-ins,G2 ban Lotus; MIBR ban Icebox; G2 pick Sunset; MIBR pick Split; G2 ban Bind; MIBR ban Ascent; Breeze remains
314644,11058,G2 Esports,https://www.vlr.gg/295619/g2-esports-vs-kr-esports-champions-tour-2024-americas-kickoff-decider-c,KRÜ ban Bind; G2 ban Lotus; KRÜ pick Split; G2 pick Sunset; KRÜ ban Breeze; G2 ban Ascent; Icebox remains
314644,7386,MIBR,https://www.vlr.gg/314641/nrg-esports-vs-mibr-champions-tour-2024-americas-stage-1-w3,MIBR ban Ascent; NRG ban Icebox; MIBR pick Split; NRG pick Breeze; MIBR ban Lotus; NRG ban Bind; Sunset remains
314644,7386,MIBR,https://www.vlr.gg/314634/sentinels-vs-mibr-champions-tour-2024-americas-stage-1-w3,SEN ban Breeze; MIBR ban Split; SEN pick Lotus; MIBR pick Bind; SEN ban Ascent; MIBR ban Icebox; Sunset remains
314644,7386,MIBR,https://www.vlr.gg/314630/kr-esports-vs-mibr-champions-tour-2024-americas-stage-1-w2,KRÜ ban Bind; MIBR ban Lotus; KRÜ pick Icebox; MIBR pick Sunset; KRÜ ban Breeze; MIBR ban Split; Ascent remains
314644,7386,MIBR,https://www.vlr.gg/307573/g2-esports-vs-mibr-champions-tour-2024-americas-kickoff-play-ins,G2 ban Lotus; MIBR ban Icebox; G2 pick Sunset; MIBR pick Split; G2 ban Bind; MIBR ban Ascent; Breeze remains
314644,7386,MIBR,https://www.vlr.gg/307572/mibr-vs-sentinels-champions-tour-2024-americas-kickoff-play-ins,SEN ban Breeze; MIBR ban Bind; SEN pick Split; MIBR pick Ascent; SEN ban Icebox; MIBR ban Lotus; Sunset remains
314644,7386,MIBR,https://www.vlr.gg/295609/cloud9-vs-mibr-champions-tour-2024-americas-kickoff-decider-a,C9 ban Split; MIBR ban Icebox; C9 pick Bind; MIBR pick Ascent; C9 ban Breeze; MIBR ban Lotus; Sunset remains
314644,7386,MIBR,https://www.vlr.gg/295608/furia-vs-mibr-champions-tour-2024-americas-kickoff-elim-a,MIBR ban Icebox; FUR ban Ascent; MIBR pick Split; FUR pick Breeze; MIBR ban Bind; FUR ban Sunset; Lotus remains
314645,2,Sentinels,https://www.vlr.gg/314640/sentinels-vs-evil-geniuses-champions-tour-2024-americas-stage-1-w3,SEN ban Breeze; EG ban Split; SEN pick Lotus; EG pick Bind; SEN ban Ascent; EG ban Icebox; Sunset remains
314645,2,Sentinels,https://www.vlr.gg/314634/sentinels-vs-mibr-champions-tour-2024-americas-stage-1-w3,SEN ban Breeze; MIBR ban Split; SEN pick Lotus; MIBR pick Bind; SEN ban Ascent; MIBR ban Icebox; Sunset remains
314645,2,Sentinels,https://www.vlr.gg/314629/sentinels-vs-leviat-n-champions-tour-2024-americas-stage-1-w2,SEN ban Breeze; LEV ban Split; SEN pick Lotus; LEV pick Icebox; SEN ban Ascent; LEV ban Sunset; Bind remains
314645,2,Sentinels,https://www.vlr.gg/314625/sentinels-vs-100-thieves-champions-tour-2024-americas-stage-1-w1,100T ban Lotus; SEN ban Breeze; 100T pick Icebox; SEN pick Split; 100T ban Ascent; SEN ban Bind; Sunset remains
314645,2,Sentinels,https://www.vlr.gg/312779/gen-g-vs-sentinels-champions-tour-2024-masters-madrid-gf,GEN ban Lotus; GEN ban Sunset; GEN pick Breeze; SEN pick Bind; GEN pick Ascent; SEN pick Split; Icebox remains
314645,2,Sentinels,https://www.vlr.gg/312781/sentinels-vs-paper-rex-champions-tour-2024-masters-madrid-lbf,SEN ban Breeze; PRX ban Icebox; SEN pick Lotus; PRX pick Ascent; SEN pick Split; PRX pick Sunset; Bind remains
314645,2,Sentinels,https://www.vlr.gg/312778/gen-g-vs-sentinels-champions-tour-2024-masters-madrid-ubf,SEN ban Icebox; GEN ban Sunset; SEN pick Split; GEN pick Lotus; SEN ban Ascent; GEN ban Bind; Breeze remains
314645,6961,LOUD,https://www.vlr.gg/314643/kr-esports-vs-loud-champions-tour-2024-americas-stage-1-w3,KRÜ ban Bind; LOUD ban Sunset; KRÜ pick Split; LOUD pick Ascent; KRÜ ban Breeze; LOUD ban Icebox; Lotus remains
314645,6961,LOUD,https://www.vlr.gg/314635/cloud9-vs-loud-champions-tour-2024-americas-stage-1-w3,C9 ban Breeze; LOUD ban Split; C9 pick Bind; LOUD pick Icebox; C9 ban Ascent; LOUD ban Sunset; Lotus remains
314645,6961,LOUD,https://www.vlr.gg/314623/nrg-esports-vs-loud-champions-tour-2024-americas-stage-1-w1,NRG ban Icebox; LOUD ban Split; NRG pick Breeze; LOUD pick Sunset; NRG ban Lotus; LOUD ban Bind; Ascent remains
314645,6961,LOUD,https://www.vlr.gg/312780/paper-rex-vs-loud-champions-tour-2024-masters-madrid-lr1,LOUD ban Split; PRX ban Icebox; LOUD pick Ascent; PRX pick Sunset; LOUD ban Lotus; PRX ban Breeze; Bind remains
314645,6961,LOUD,https://www.vlr.gg/312776/sentinels-vs-loud-champions-tour-2024-masters-madrid-ubsf,SEN ban Breeze; LOUD ban Lotus; SEN pick Split; LOUD pick Icebox; SEN ban Ascent; LOUD ban Bind; Sunset remains
314645,6961,LOUD,https://www.vlr.gg/312803/loud-vs-edward-gaming-champions-tour-2024-masters-madrid-swiss-stage-r3,EDG ban Ascent; LOUD ban Split; EDG pick Icebox; LOUD pick Sunset; EDG ban Lotus; LOUD ban Bind; Breeze remains
314645,6961,LOUD,https://www.vlr.gg/312800/funplus-phoenix-vs-loud-champions-tour-2024-masters-madrid-swiss-stage-r2,LOUD ban Lotus; FPX ban Split; LOUD pick Sunset; FPX pick Breeze; LOUD ban Bind; FPX ban Ascent; Icebox remains
314327,14,T1,https://www.vlr.gg/314321/t1-vs-talon-esports-champions-tour-2024-pacific-stage-1-w3,T1 ban Icebox; TLN ban Breeze; T1 pick Lotus; TLN pick Bind; T1 ban Split; TLN ban Sunset; Ascent remains
314327,14,T1,https://www.vlr.gg/314315/t1-vs-rex-regum-qeon-champions-tour-2024-pacific-stage-1-w2,RRQ ban Sunset; T1 ban Icebox; RRQ pick Ascent; T1 pick Lotus; RRQ ban Split; T1 ban Bind; Breeze remains
314327,14,T1,https://www.vlr.gg/314310/t1-vs-drx-champions-tour-2024-pacific-stage-1-w2,T1 ban Icebox; DRX ban Lotus; T1 pick Breeze; DRX pick Split; T1 ban Sunset; DRX ban Ascent; Bind remains
314327,14,T1,https://www.vlr.gg/314308/t1-vs-detonation-focusme-champions-tour-2024-pacific-stage-1-w1,DFM ban Bind; T1 ban Icebox; DFM pick Ascent; T1 pick Lotus; DFM ban Breeze; T1 ban Split; Sunset remains
314327,14,T1,https://www.vlr.gg/314304/t1-vs-paper-rex-champions-tour-2024-pacific-stage-1-w1,T1 ban Icebox; PRX ban Breeze; T1 pick Lotus; PRX pick Bind; T1 ban Split; PRX ban Ascent; Sunset remains
314327,14,T1,https://www.vlr.gg/297256/t1-vs-paper-rex-champions-tour-2024-pacific-kickoff-playoffs-sf,PRX ban Breeze; T1 ban Icebox; PRX pick Split; T1 pick Ascent; PRX ban Bind; T1 ban Lotus; Sunset remains
314327,14,T1,https://www.vlr.gg/296737/t1-vs-zeta-division-champions-tour-2024-pacific-kickoff-winners-a,ZETA ban Breeze; T1 ban Icebox; ZETA pick Ascent; T1 pick Lotus; ZETA ban Split; T1 ban Bind; Sunset remains
314327,5448,ZETA DIVISION,https://www.vlr.gg/314322/gen-g-vs-zeta-division-champions-tour-2024-pacific-stage-1-w3,ZETA ban Breeze; GEN ban Sunset; ZETA pick Split; GEN pick Ascent; ZETA ban Icebox; GEN ban Bind; Lotus remains
314327,5448,ZETA DIVISION,https://www.vlr.gg/314316/bleed-vs-zeta-division-champions-tour-2024-pacific-stage-1-w2,BLD ban Icebox; ZETA ban Breeze; BLD pick Sunset; ZETA pick Ascent; BLD ban Split; ZETA ban Bind; Lotus remains
314327,5448,ZETA DIVISION,https://www.vlr.gg/314311/team-secret-vs-zeta-division-champions-tour-2024-pacific-stage-1-w2,TS ban Bind; ZETA ban Breeze; TS pick Icebox; ZETA pick Lotus; TS ban Ascent; ZETA ban Split; Sunset remains
314327,5448,ZETA DIVISION,https://www.vlr.gg/314301/global-esports-vs-zeta-division-champions-tour-2024-pacific-stage-1-w1,ZETA ban Breeze; GE ban Bind; ZETA pick Sunset; GE pick Icebox; ZETA ban Split; GE ban Lotus; Ascent remains
314327,5448,ZETA DIVISION,https://www.vlr.gg/297255/gen-g-vs-zeta-division-champions-tour-2024-pacific-kickoff-play-ins,GEN ban Bind; ZETA ban Breeze; GEN pick Icebox; ZETA pick Ascent; GEN ban Sunset; ZETA ban Split; Lotus remains
314327,5448,ZETA DIVISION,https://www.vlr.gg/297253/zeta-division-vs-team-secret-champions-tour-2024-pacific-kickoff-play-ins,TS ban Split; ZETA ban Breeze; TS pick Icebox; ZETA pick Ascent; TS ban Bind; ZETA ban Sunset; Lotus remains
314327,5448,ZETA DIVISION,https://www.vlr.gg/296739/zeta-division-vs-global-esports-champions-tour-2024-pacific-kickoff-decider-a,GE ban Icebox; ZETA ban Breeze; GE pick Bind; ZETA pick Lotus; GE ban Ascent; ZETA ban Split; Sunset remains
319787,1119,All Gamers,https://www.vlr.gg/319779/bilibili-gaming-vs-all-gamers-champions-tour-2024-china-stage-1-w3,BLG ban Breeze; AG ban Ascent; BLG pick Lotus; AG pick Bind; BLG ban Icebox; AG ban Sunset; Split remains
319787,1119,All Gamers,https://www.vlr.gg/319773/all-gamers-vs-wolves-esports-champions-tour-2024-china-stage-1-w2,AG ban Ascent; WOL ban Sunset; AG pick Breeze; WOL pick Icebox; AG ban Lotus; WOL ban Bind; Split remains
319787,1119,All Gamers,https://www.vlr.gg/319767/dragon-ranger-gaming-vs-all-gamers-champions-tour-2024-china-stage-1-w1,AG ban Ascent; DRG ban Lotus; AG pick Icebox; DRG pick Sunset; AG ban Bind; DRG ban Split; Breeze remains
319787,1119,All Gamers,https://www.vlr.gg/298695/jd-gaming-vs-all-gamers-champions-tour-2024-china-kickoff-elim-b,AG ban Lotus; JDG ban Breeze; AG pick Icebox; JDG pick Sunset; AG ban Ascent; JDG ban Bind; Split remains
319787,1119,All Gamers,https://www.vlr.gg/298693/dragon-ranger-gaming-vs-all-gamers-champions-tour-2024-china-kickoff-opening-b,AG ban Lotus; DRG ban Breeze; AG pick Sunset; DRG pick Ascent; AG ban Bind; DRG ban Split; Icebox remains
319787,1119,All Gamers,https://www.vlr.gg/284230/all-gamers-vs-lgd-gaming-china-evolution-series-act-3-heriability-decider-d,LGD ban Sunset; AG ban Split; LGD pick Haven; AG pick Lotus; LGD ban Bind; AG ban Ascent; Breeze remains
319787,1119,All Gamers,https://www.vlr.gg/284228/funplus-phoenix-vs-all-gamers-china-evolution-series-act-3-heriability-winners-d,AG ban Split; FPX ban Bind; AG pick Sunset; FPX pick Lotus; AG ban Ascent; FPX ban Breeze; Haven remains
319787,12064,Nova Esports,https://www.vlr.gg/319781/tyloo-vs-nova-esports-champions-tour-2024-china-stage-1-w3,TYL ban Sunset; NOVA ban Breeze; TYL pick Icebox; NOVA pick Ascent; TYL ban Lotus; NOVA ban Bind; Split remains
319787,12064,Nova Esports,https://www.vlr.gg/319778/nova-esports-vs-funplus-phoenix-champions-tour-2024-china-stage-1-w3,NOVA ban Breeze; FPX ban Split; NOVA pick Ascent; FPX pick Lotus; NOVA ban Icebox; FPX ban Bind; Sunset remains
319787,12064,Nova Esports,https://www.vlr.gg/319771/jd-gaming-vs-nova-esports-champions-tour-2024-china-stage-1-w2,NOVA ban Icebox; JDG ban Breeze; NOVA pick Sunset; JDG pick Bind; NOVA ban Lotus; JDG ban Split; Ascent remains
319787,12064,Nova Esports,https://www.vlr.gg/319769/nova-esports-vs-trace-esports-champions-tour-2024-china-stage-1-w1,TE ban Icebox; NOVA ban Breeze; TE pick Lotus; NOVA pick Ascent; TE ban Bind; NOVA ban Split; Sunset remains
